Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
65.2,121.3,0.9,46.4,862.8
65.6,121.2,0.9,46.7,851.7
65.7,122,0.9,47.2,854.1
65.4,123,0.9,47.2,853.9
65.1,123.2,0.8,47.1,860.2
64.9,122.6,0.9,46.9,864.2
64.9,121.5,0.9,46.3,867.6
65.2,121.1,0.9,46.4,850.2
65.4,121.6,0.8,46.6,858.5
65.3,122.7,0.9,46.7,867.6
65.2,123.3,0.9,46.8,863.4
65.2,122.9,0.8,47.1,866.8
65.2,121.8,0.9,47.2,865.9
65.2,121.1,0.9,47,865.5
65.3,121.4,0.9,46.5,862.4
65.3,122.4,0.9,46.5,858.4
65.2,123.2,0.9,46.5,866.3
65,123.1,0.9,46.7,857.2
65.1,122.1,0.8,46.8,862.6
65.3,121.2,0.9,46.8,869.5
65.4,121.1,0.9,47.1,862.1
65.3,122,0.9,47,862.3
64.9,122.9,0.9,46.6,864.3
64.6,123.1,0.9,46.1,861.7
64.6,122.4,0.9,46.1,869.8
64.8,121.4,0.9,46.2,867.8
65,121,0.9,46,863.4
65.3,121.6,0.9,46.4,859.3
65.2,122.7,0.9,47,863.7
64.9,123.2,0.9,46.4,866.6
64.8,122.8,0.9,46.5,860
65.1,121.8,0.9,46.6,862.4
65.4,121.1,0.9,46.6,865
65.5,121.3,0.9,47,866.5
65.4,122.3,0.9,46.5,860
65.4,123.1,0.9,46.8,864
65.3,123.1,0.8,47.5,862.2
64.9,122.2,0.9,47.3,860.8
64.8,121.2,0.9,46.5,859.4
65,121.1,0.9,46.1,867.1
65.2,122,0.9,46.5,854.2
64.9,123,0.9,46.4,865.3
64.6,123.2,0.9,46.2,862.9
64.6,122.5,0.9,46,866.4
64.9,121.5,0.9,46.2,867.6
65.1,121.1,0.9,46.3,865.6
65,121.7,0.9,46.4,856.5
65,122.7,0.8,46.2,854.9
64.9,123.2,0.9,46.3,865.2
64.7,122.8,0.8,46.6,861.3
64.7,121.7,0.9,46.4,863.2
64.9,121,0.9,46,869.7
65.1,121.3,0.9,46.6,865.4
64.9,122.5,0.9,46.3,863.4
64.6,123.2,0.9,46.1,863.6
64.4,123,0.9,46.2,864.8
64.2,122,0.8,45.9,863.1
64.5,121.2,0.9,45.5,864.2
64.7,121.3,0.9,45.8,862.4
64.7,122.2,0.9,45.6,862.3
64.7,123.1,0.9,45.6,861
64.7,123.2,0.9,46.1,862.1
64.7,122.3,0.8,46.2,854.2
65,121.4,0.9,46.4,867.8
65.4,121.2,0.9,46.3,866.2
65.5,122,0.8,46.6,859.9
65.4,123.1,0.9,46.9,857.2
65.1,123.4,0.9,46.6,864.1
65.2,122.9,0.9,46.5,862.9
65.5,121.9,0.9,46.6,866.8
66.1,121.2,0.8,47.1,864.2
66.5,121.6,0.9,47.6,860.8
66.8,122.6,0.8,48.3,862.8
66.7,123.3,0.8,48.8,860.2
66.4,123,0.8,49.5,859.9
65.8,122,0.8,48.5,860.2
65.8,121.1,0.9,47.7,859.8
65.7,121.2,0.9,48,863
65.3,122.1,0.9,47.1,867.2
64.8,123,0.9,46.7,852.5
64.3,123.2,0.9,46,863.5
64.3,122.4,0.9,45.5,863.9
64.6,121.4,0.9,46,856
64.8,121,0.9,46.4,860.5
64.6,121.7,0.9,46,859.9
64.4,122.8,0.9,45.3,861.4
64.4,123.2,0.9,45.4,860
64.5,122.7,0.9,45.5,859.6
64.8,121.7,0.9,46,862.7
65.2,121.1,0.9,46.6,864.6
65.3,121.4,0.9,46.7,862.3
65.2,122.5,0.8,46.4,863.8
65,123.2,0.9,46.3,863.9
64.9,123,0.8,46.6,860.9
65,121.9,0.9,46.8,857.6
65,121.1,0.9,46.9,863.7
65,121.2,0.8,46.5,859.4
65,122.2,0.9,45.9,862.2
64.9,123.1,0.9,45.9,863.9
64.9,123.2,0.8,46.2,854
65,122.5,0.9,46.8,858.1
65.2,121.4,0.8,46.8,862.7
65.4,121.1,0.8,46.9,857.1
65.4,121.9,0.9,46.4,855.4
65.5,122.9,0.9,47,859.1
65.4,123.2,0.9,47.2,856.9
65.1,122.7,0.8,47.3,853.7
65.2,121.6,0.9,47,861.7
65.3,121.1,0.9,47,866.6
65.4,121.4,0.9,46.7,865.2
65.4,122.5,0.9,46.7,856.2
65.1,123.2,0.9,47,853.9
64.7,123,0.9,47,866.6
64.5,122.1,0.9,46.1,865
64.8,121.2,0.9,45.9,866.7
65,121.2,0.9,46.2,866.9
65,122.2,0.8,46.2,864.7
64.8,123,0.9,45.8,866.8
64.8,123.1,0.9,46.1,858.5
64.8,122.3,0.9,46.4,863.2
64.8,121.3,0.9,46.3,865.3
65,121,0.9,46,862.4
65.2,121.7,0.9,45.9,866.9
65.3,122.7,0.9,46.2,870.4
65.4,123.1,0.9,46.9,857.1
65.5,122.6,0.8,47.2,852.5
65.7,121.6,0.9,47.7,870.5
65.7,121,0.9,47.7,857.1
65.6,121.4,0.9,47.5,855.5
65.4,122.5,0.9,47.1,859.9
65,123.2,0.9,46.7,858.6
64.8,123,0.8,46.4,861
65.1,122,0.9,46.4,859.8
65.3,121.2,0.9,46.8,855.1
65.4,121.2,0.9,47,858.8
65.2,122.2,0.9,46.5,859.2
65.1,123.1,0.9,46.3,866.9
65.2,123.2,0.9,46.6,852.5
65.2,122.5,0.9,47,867.7
65.4,121.4,0.8,47.3,864.1
65.4,121,0.9,47.1,866
65.3,121.6,0.9,46.9,858
65,122.6,0.9,46.5,856.5
64.7,123.2,0.9,46.1,861.9
64.6,122.8,0.9,46.1,862.4
64.8,121.8,0.9,46.3,863.4
65,121,0.9,46.5,857.3
65,121.2,0.9,46.6,852.7
64.8,122.2,0.9,45.9,858.9
64.7,123.1,0.9,45.8,860.1
64.6,123.1,0.8,46.1,861.7
64.7,122.2,0.8,46.2,862.1
64.9,121.2,0.9,46.5,867.3
64.9,121,0.9,46.4,862.2
64.8,121.8,0.9,45.8,863.6
64.7,122.9,0.9,45.7,863.6
64.7,123.2,0.9,45.9,863.1
64.6,122.6,0.9,46.1,861.3
64.8,121.5,0.8,46.1,865.4
65.1,121,0.8,46.1,855.6
65.4,121.5,0.9,46.6,865.8
65.4,122.6,0.9,46.8,862.9
65.3,123.2,0.8,46.9,862.9
65,122.9,0.8,47,863.7
65,121.9,0.8,46.6,865.5
65.2,121.1,0.8,46.6,864.2
65.3,121.3,0.8,46.3,868.7
65.5,122.3,0.8,46.5,858.1
65.4,123.1,0.9,46.9,860.5
65.3,123.1,0.9,47,853.1
65.3,122.2,0.8,47.2,862.4
65.4,121.2,0.9,47.2,859.6
65.6,121.1,0.9,46.9,862.4
65.8,121.9,0.9,47.1,853.4
65.6,122.9,0.9,47.3,858.1
65.2,123.2,0.9,47.4,857.8
64.9,122.6,0.8,47,858.6
64.7,121.6,0.9,46.4,865.3
65.1,121,0.9,46.1,861.2
65.4,121.5,0.9,46.4,867.5
65.4,122.6,0.9,46.6,861.5
65.1,123.2,0.8,46.9,866.9
64.8,123,0.8,46.3,859
64.9,122,0.9,46.2,857.6
65.1,121.2,0.9,46.4,861.9
65.3,121.2,0.8,46.7,860.9
65.4,122.1,0.9,46.5,861.3
65.4,123.1,0.9,46.6,864.8
65.2,123.2,0.9,46.7,864
65.2,122.4,0.9,46.8,861.1
65.4,121.4,0.9,47.1,859.5
65.6,121.1,0.9,47,864.6
65.7,121.7,0.9,47,859.4
65.7,122.7,0.9,47.2,858.7
65.5,123.2,0.9,47.2,860.9
65.4,122.8,0.9,47.2,853.2
65.4,121.7,0.8,47.4,865.1
65.4,121,0.9,47.1,861.2
65.7,121.1,0.9,47,862.6
65.6,122.1,0.9,46.9,854.6
65.4,123.1,0.9,47.1,856.7
65,123.1,0.9,47,862.6
64.9,122.1,0.9,46.4,864.4
65.1,121.2,0.9,46.3,866.5
65.5,121.1,0.9,46.4,864.6
65.7,121.8,0.9,47,857.3
65.5,122.8,0.8,47.3,863.8
65.2,123.1,0.9,46.7,858.3
65.3,122.5,0.9,46.9,856.7
65.4,121.4,0.9,47.3,861
65.3,121,0.9,47.1,870.1
65.3,121.5,0.8,46.5,863.9
65.3,122.6,0.9,46.6,863
65.1,123.1,0.9,46.7,863
64.9,122.8,0.9,46.7,861
65,121.8,0.9,46.4,862.5
65.2,121.1,0.9,46.4,864
65.5,121.1,0.8,46.6,862.1
65.5,122.2,0.8,46.9,858.1
65.2,123,0.9,46.7,862.3
65,123.1,0.9,46.8,859.4
64.8,122.4,0.9,46.6,855.6
65,121.3,0.9,46.1,856.8
65.3,121,0.9,46.1,867.4
65.6,121.7,0.9,46.5,859.1
65.5,122.8,0.9,47.1,859.3
65.1,123.2,0.9,46.9,862.2
64.9,122.8,0.8,46.4,860.6
65.1,121.7,0.9,46.4,863.6
65.5,121.1,0.9,46.6,859
65.7,121.4,0.9,47,862.8
65.7,122.5,0.9,47.1,857.1
65.4,123.2,0.8,47.2,849.7
65.2,123,0.9,47,865.8
65.3,122.1,0.9,47,863.6
65.5,121.2,0.9,46.8,856
65.8,121.2,0.9,47.1,859.5
65.7,122.1,0.9,47.2,855.6
65.4,123,0.9,47.1,865.2
65.2,123.1,0.9,46.6,860.4
65.2,122.4,0.9,46.6,869
65.5,121.3,0.9,46.9,857
65.6,121,0.9,47.1,860.6
65.7,121.7,0.9,47.1,857.1
65.5,122.7,0.9,47,858.1
65.2,123.2,0.9,46.7,858.7
65,122.8,0.9,46.6,858
65.2,121.7,0.9,46.5,861.2
65.5,121,0.8,46.9,856.9
65.6,121.3,0.9,47.2,864
65.5,122.4,0.9,46.8,861.9
65.5,123.2,0.8,46.7,857.6
65.3,123.1,0.9,47.1,856.5
65.4,122.2,0.9,47.2,858.9
65.3,121.3,0.8,47,853.9
65.5,121.2,0.8,46.8,858.9
65.6,122,0.9,46.9,858.8
65.5,122.9,0.9,46.5,863.4
65.5,123.3,0.9,46.8,862.9
65.7,122.8,0.9,47.4,854.3
65.8,121.7,0.8,47.7,860.9
65.8,121.1,0.9,47.4,854.5
65.7,121.4,0.9,47.5,853
65.5,122.5,0.9,47.1,848.4
65.3,123.2,0.9,46.8,868.8
65.3,123.1,0.9,46.8,856.9
65.4,122.1,0.9,46.9,855.8
65.8,121.2,0.9,47.1,856.7
66,121.1,0.9,47.5,857
66,122,0.9,47.6,858.2
65.6,123,0.9,47.6,852.7
65.2,123.2,0.9,47.3,860.5
65.1,122.6,0.9,46.9,859.1
65.1,121.5,0.9,47.3,857.9
65.1,121.1,0.8,46.9,856.3
65.1,121.7,0.9,46.3,852.8
65.1,122.9,0.9,46.3,861.5
64.8,123.8,0.9,46.8,853.8
64.1,124.2,0.9,46.7,865.5
63.1,123.8,0.8,46.5,867.3
61.9,123,0.8,46.3,860.9
60.1,122.3,0.8,46.9,864.2
57.5,121.7,0.8,48.1,865.5
55.4,122,0.8,50.1,858.7
55.1,122.8,0.2,52.2,881.9
55.2,123,0.2,52.5,1087.3
54.9,122.7,0.2,52.3,1100.3
54.7,121.8,0.2,51.9,1091.7
54.7,121.1,0.2,51.5,1093.3
54.9,121.3,0.2,51.7,1087.4
55.1,121.8,0.2,52,1079.2
55.3,122,0.2,52,1096.4
55.5,121.8,0.2,52.3,1095.4
55.5,121.3,0.2,52.7,1094.4
55.3,120.8,0.2,52.4,1087.7
55.3,120.8,0.2,52.6,1087.5
55,121,0.2,52.7,1096.9
54.6,121.2,0.2,52.2,1084
54.3,121.5,0.2,51.3,1091.1
54.5,121.6,0.2,51.1,1096.4
54.7,121.7,0.2,51.5,1095.8
54.8,121.8,0.2,51.6,1087.9
54.9,121.9,0.2,51.5,1092.9
55.2,121.9,0.2,51.9,1093
55.5,121.9,0.2,52.4,1095.2
55.6,121.8,0.2,52.7,1089
55.6,121.7,0.2,52.8,1093
55.6,121.5,0.2,52.9,1102.9
55.4,121.4,0.2,52.9,1090
55.3,121.3,0.2,52.4,1092
55.5,121.2,0.2,52.6,1089.7
55.7,121.1,0.2,52.9,1093.3
55.6,121.1,0.2,53.1,1096.4
55.3,121,0.2,52.6,1087.4
55.3,121.1,0.2,52.5,1092.4
55.3,121.9,0.2,52.5,1090.5
55.2,122.7,0.2,52.4,1089.9
55.3,123.1,0.2,52.3,1087.2
55.4,122.9,0.2,52.6,1089.5
55.4,121.9,0.2,52.4,1082.6
55.6,121,0.2,52.5,1098.9
55.7,121.2,0.2,53,1086.8
55.5,121.9,0.2,53,1090.1
55.2,122.3,0.2,52.6,1081.9
55.1,122.2,0.2,52.3,1093.3
55,121.5,0.2,52.2,1089.4
55,120.8,0.2,52.1,1095.7
55.1,120.7,0.2,52.2,1093.3
54.9,121,0.2,52.3,1085.5
54.8,121,0.2,52,1091.1
54.8,120.7,0.2,51.8,1091.6
54.7,120.1,0.2,51.8,1097.6
54.8,119.6,0.2,51.7,1087.2
54.8,119.5,0.2,51.8,1089.4
55.1,119.6,0.2,52,1088.9
55,119.8,0.2,52.1,1095.2
55.1,120.1,0.2,51.9,1091.4
55.3,120.3,0.2,52,1093.2
55.4,120.5,0.2,52.6,1092
55.4,120.6,0.2,52.6,1079.2
55.3,120.6,0.2,52.4,1092
55.4,120.6,0.2,52.5,1092.4
55.3,120.4,0.1,52.6,1084.3
55.1,120.2,0.2,52.4,1092
55.1,120,0.2,52,1094.4
55.2,119.7,0.2,51.9,1098.1
55.5,119.6,0.2,52.3,1081.4
55.7,119.7,0.2,52.6,1098.7
55.9,119.8,0.2,52.9,1095.5
55.8,120,0.2,53,1090.9
55.6,120.2,0.2,52.9,1088.5
55.5,120.3,0.2,52.6,1089.7
55.3,120.4,0.2,52.4,1091.7
55.4,120.4,0.2,52.1,1091.7
55.6,120.4,0.2,52.4,1088.6
55.7,120.3,0.2,52.7,1088.7
55.8,120.1,0.2,52.7,1097.7
55.9,119.9,0.2,52.7,1084
55.9,119.7,0.2,53.1,1094.7
55.9,119.6,0.2,52.9,1092.4
55.7,119.6,0.2,52.9,1086.8
55.8,119.8,0.2,52.6,1093.4
56.1,120,0.2,53.1,1090.5
56.1,120.3,0.2,53.2,1086.5
56,120.4,0.2,53.2,1077.7
55.9,120.6,0.2,53.1,1084.2
55.8,120.7,0.2,53,1086.7
55.9,120.7,0.2,52.7,1097
56.2,120.6,0.2,53.1,1078.7
56.3,120.5,0.2,53.7,1091.8
56.1,120.2,0.2,53.6,1086.6
56,120,0.2,53.1,1085.4
56.1,119.8,0.2,53.1,1078
56.3,119.7,0.2,53.3,1077.4
56.2,119.8,0.2,53.5,1087
56.1,120,0.2,53.2,1088
56.1,120.2,0.2,53.1,1085.6
56.3,120.4,0.2,53.2,1089.9
56.5,120.6,0.2,53.6,1082.6
56.6,120.7,0.2,53.9,1076.6
56.8,120.7,0.2,54.1,1078.6
56.7,120.7,0.2,54.2,1077.1
56.6,120.6,0.2,53.8,1094.7
56.8,120.4,0.2,54.1,1072.3
56.7,120.1,0.2,54.2,1078.8
56.5,119.9,0.2,53.8,1087.2
56.5,119.6,0.2,53.6,1086.3
56.7,119.5,0.2,53.9,1072.2
56.5,119.6,0.2,53.9,1079.1
56.4,119.8,0.2,53.4,1093.9
56.7,120,0.2,53.5,1084.1
57.2,120.2,0.2,54.1,1073.5
57.5,120.3,0.2,54.6,1088.4
57.6,120.4,0.2,54.7,1076.1
57.7,120.5,0.2,55,1088.6
57.6,120.5,0.2,55.2,1086.2
57.6,120.3,0.2,54.8,1084
57.7,120.2,0.2,54.9,1082.2
57.8,120,0.2,55,1083.2
57.9,119.8,0.2,55,1068.7
57.9,119.6,0.2,55.2,1065.4
58,119.5,0.2,55.2,1081
58.1,119.6,0.2,55.3,1076.8
58.3,119.8,0.2,55.5,1077
58.7,120.1,0.2,55.6,1080.3
58.9,120.3,0.2,56.5,1082.6
58.6,120.6,0.2,56.5,1083.8
58.3,120.8,0.2,56.2,1075.5
58.2,120.9,0.2,55.7,1078.3
58.3,121,0.2,55.5,1088
58.4,121.1,0.2,55.4,1080.4
58.8,121.1,0.2,55.9,1080
59.3,121,0.2,56.3,1074.7
59.7,120.9,0.2,56.8,1080.6
60,120.6,0.2,57.2,1077.1
60.4,120.4,0.2,57.4,1079.3
60.9,120.1,0.2,57.8,1079.2
61.2,119.8,0.2,58.3,1076.8
61.7,119.6,0.2,58.3,1076.2
62.5,119.5,0.2,58.7,1086.8
63.8,119.6,0.2,59.2,1075.4
65.8,119.7,0.2,60.6,1078.8
68.5,119.9,0.2,62.3,1080.9
72.6,120.2,0.2,65.2,1075.9
78.2,120.4,0.2,69.9,1076.8
82.3,120.6,0.2,80.3,1081.2
82.4,120.7,0.2,81.9,1069.2
82.3,120.8,0.2,81.9,1018.9
82.3,120.9,0.2,81.9,1009.8
82.3,121,0.2,81.8,1009.6
82.3,121,0.2,81.8,1014.5
82.4,120.9,0.2,81.8,1007.3
82.4,120.7,0.2,81.8,1015.5
82.5,120.5,0.2,81.8,1017.1
82.5,120.2,0.2,81.9,1022.3
82.5,119.9,0.2,81.9,1011.4
82.5,119.7,0.2,81.9,1023.1
82.6,119.5,0.2,81.9,1010.7
82.6,119.5,0.2,82,1025.7
82.6,119.6,0.2,82,1015.7
82.6,119.8,0.2,82,1012.8
82.6,120.1,0.2,82,1009.1
82.6,120.3,0.2,82.1,1014.9
82.6,120.5,0.2,82.1,1009.4
82.6,120.7,0.2,82.1,1015.3
82.6,120.8,0.2,82.1,1009.3
82.6,120.9,0.2,82.1,1009.3
82.6,121,0.2,82.1,1013.9
82.6,121,0.2,82.1,1008.9
82.6,121,0.2,82.1,1013.1
82.5,120.8,0.2,82.1,1007.1
82.5,120.7,0.2,82,1007.4
82.5,120.4,0.2,82,1007.8
82.5,120.1,0.2,82,1025.6
82.5,119.8,0.2,82,1019.1
82.5,119.6,0.2,81.9,1010.2
82.5,119.5,0.2,81.9,1014.1
82.5,119.5,0.2,82,1018.4
82.5,119.7,0.2,82,1018.6
82.6,119.9,0.2,82,1010.1
82.6,120.1,0.2,82,1013.3
82.7,120.4,0.2,82,1015
82.7,120.6,0.2,82.1,1019.7
82.6,120.8,0.2,82.1,1018
82.6,120.9,0.2,82.1,1019.6
82.6,121.1,0.2,82.1,1017.1
82.6,121.1,0.2,82.1,1015.4
82.6,121.1,0.2,82.1,1008.4
82.7,121.1,0.2,82.1,1012.5
82.7,120.9,0.2,82.2,1018.9
82.7,120.7,0.2,82.2,1015.2
82.7,120.5,0.2,82.2,1013.8
82.7,120.1,0.2,82.2,1023.7
82.7,119.8,0.2,82.2,1015.6
82.7,119.6,0.2,82.2,1012.5
82.6,119.5,0.2,82.1,1005
82.7,119.5,0.2,82.1,1019
82.7,119.7,0.2,82.1,1020.4
82.7,119.9,0.2,82.1,1017.6
82.6,120.1,0.2,82.1,1015.3
82.6,120.3,0.2,82.1,1019.3
82.6,120.6,0.2,82.1,1004.9
82.6,120.7,0.2,82.1,1024.1
82.6,120.8,0.2,82,1017.7
82.6,120.9,0.2,82,1017.4
82.6,120.9,0.2,82,1009.2
82.6,120.9,0.2,82,1008.6
82.5,120.9,0.2,82,1007.1
82.4,120.9,0.2,82,1013.5
82.5,120.7,0.2,82,1015.9
82.5,120.4,0.2,81.9,1013.8
82.5,120.1,0.2,81.9,1017
82.5,119.7,0.2,82,1019.9
82.5,119.5,0.2,82,1019.9
82.5,119.4,0.2,82,1016.2
82.5,119.5,0.2,82,1023.8
82.5,119.7,0.2,82,1015.1
82.5,119.9,0.2,81.9,1015.4
82.6,120.2,0.2,81.9,1016.5
82.6,120.4,0.2,81.9,1018.4
82.6,120.7,0.2,81.9,1017.6
82.6,120.9,0.2,82,1012.6
82.7,121,0.2,82,1012.6
82.7,121.1,0.2,82.1,1019.2
82.7,121.2,0.2,82.2,1019.9
82.7,121.3,0.2,82.2,1006.7
82.7,121.2,0.2,82.3,1010.1
82.7,121.1,0.2,82.3,1018.9
82.8,121,0.2,82.3,1009.9
82.7,120.7,0.2,82.3,1010
82.7,120.4,0.2,82.3,1022.5
82.8,120,0.2,82.3,1016
82.7,119.7,0.2,82.3,1016
82.7,119.5,0.2,82.3,1016.7
82.7,119.5,0.2,82.2,1021.3
82.7,119.6,0.2,82.2,1013.8
82.7,119.8,0.2,82.2,1020.2
82.6,120,0.2,82.1,1007.8
82.6,120.2,0.2,82.1,1014.7
82.6,120.4,0.2,82.1,1019.4
82.6,120.6,0.2,82.1,1015.6
82.5,120.7,0.2,82.1,1020.5
82.5,120.9,0.2,82,1006.3
82.5,120.9,0.2,82,1005.2
82.5,121,0.2,82,1012.9
82.5,120.9,0.2,82,1015.4
82.5,120.9,0.2,82,1015.1
82.5,120.7,0.2,82,1016.6
82.6,120.5,0.2,82,1017.8
82.6,120.2,0.2,82,1016.2
82.5,119.9,0.2,82,1016.5
82.6,119.6,0.2,82,1026.2
82.6,119.4,0.2,82,1016
82.6,119.4,0.2,82,1010.9
82.6,119.5,0.2,82,1023.1
82.7,119.7,0.2,82,1011.5
82.7,120,0.2,82,1009.1
82.6,120.2,0.2,82,1008.5
82.6,120.4,0.2,82.1,1015.5
82.7,120.7,0.2,82.1,1010.2
82.7,120.8,0.2,82.1,1013.7
82.7,120.9,0.2,82.2,1014.9
82.7,121,0.2,82.2,1010.4
82.7,121.1,0.2,82.2,1019.5
82.8,121.1,0.2,82.2,1021.2
82.7,121,0.2,82.2,1018.6
82.8,120.8,0.2,82.2,1016.9
82.7,120.6,0.2,82.2,1012.9
82.7,120.3,0.2,82.2,1015.4
82.7,119.9,0.2,82.2,1022.5
82.7,119.6,0.2,82.2,1018.2
82.7,119.4,0.2,82.2,1013
82.7,119.3,0.2,82.1,1020.5
82.7,119.4,0.2,82.1,1017.5
82.6,119.5,0.2,82.1,1013.1
82.6,119.8,0.2,82,1016.2
82.6,120,0.2,82,1017.1
82.5,120.3,0.2,81.9,1024.7
82.5,120.5,0.2,81.9,1019.6
82.5,120.7,0.2,81.9,1012.7
82.5,120.9,0.2,81.9,1014.5
82.4,121,0.2,81.9,1015.1
82.4,121.1,0.2,81.9,1013.9
82.5,121,0.2,81.9,1018.7
82.5,121,0.2,81.9,1016.7
82.5,120.9,0.2,81.9,1013.7
82.5,120.6,0.2,81.9,1017.9
82.5,120.3,0.2,82,1018.8
82.6,120,0.2,82,1028.3
82.6,119.7,0.2,82,1011.9
82.6,119.5,0.2,82,1009.3
82.6,119.4,0.2,82,1024
82.7,119.5,0.2,82,1017.6
82.7,119.7,0.2,82,1013.2
82.8,119.9,0.2,82.1,1008.4
82.8,120.2,0.2,82.1,1015
82.8,120.4,0.2,82.1,1018.3
82.8,120.6,0.2,82.1,1018.3
82.8,120.7,0.2,82.2,1016.3
82.8,120.8,0.2,82.2,1013.2
82.7,120.9,0.2,82.2,1014.8
82.7,121,0.2,82.2,1016.4
82.7,121,0.2,82.2,1011.8
82.7,120.9,0.2,82.2,1017.5
82.7,120.8,0.2,82.2,1015.9
82.7,120.6,0.2,82.2,1021.9
82.7,120.3,0.2,82.1,1023.8
82.6,120,0.2,82.1,1010.2
82.5,119.7,0.2,82.1,1009.3
82.5,119.5,0.2,82.1,1018.6
82.5,119.4,0.2,82,1025
82.5,119.5,0.2,82,1018.9
82.4,119.6,0.2,82,1022.3
82.4,119.9,0.2,81.9,1011.6
82.3,120.1,0.2,81.8,1022.3
82.3,120.3,0.2,81.8,1019.8
82.2,120.5,0.2,81.7,1022.3
82.1,120.6,0.2,81.7,1017.9
82.1,120.7,0.2,81.6,1014.5
82.1,120.8,0.2,81.5,1011.9
82,120.9,0.2,81.5,1022.9
82,120.8,0.2,81.4,1015.2
81.9,120.7,0.2,81.4,1011.6
81.9,120.5,0.2,81.3,1020.3
81.8,120.3,0.2,81.3,1013
81.7,120.1,0.2,81.2,1020.4
81.7,119.7,0.2,81.1,1027.8
81.7,119.4,0.2,81.1,1014
81.7,119.2,0.2,81.1,1017
81.7,119.2,0.2,81,1023.6
81.7,119.3,0.2,80.9,1018.2
81.8,119.5,0.2,80.9,1017.6
81.9,119.8,0.2,80.9,1021.7
82.2,120.1,0.2,81.2,1007.7
82.4,120.3,0.2,81.6,1011.6
82.4,120.5,0.2,81.8,1013.8
82.4,120.7,0.2,81.8,1022.5
82.4,120.8,0.2,81.8,1020
82.3,120.8,0.2,81.8,1016.5
82.2,120.9,0.2,81.8,1009.4
82.2,120.9,0.2,81.7,1011.5
82.2,120.8,0.2,81.7,1010.1
82.1,120.5,0.2,81.7,1017.1
82.1,120.3,0.2,81.6,1014.2
82.1,120.1,0.2,81.6,1019.9
82.1,119.8,0.2,81.5,1013.2
82.1,119.5,0.2,81.5,1018.3
82.1,119.4,0.2,81.5,1021.5
82.1,119.4,0.2,81.5,1029.1
82.1,119.6,0.2,81.5,1018.3
82,119.9,0.2,81.4,1014.9
82,120.1,0.2,81.4,1016.6
82,120.3,0.2,81.4,1021.7
82.1,120.5,0.2,81.4,1013.5
82.1,120.7,0.2,81.4,1021
82.1,120.9,0.2,81.5,1015.4
82.1,121,0.2,81.5,1014.4
82.1,121.1,0.2,81.5,1008.9
82.1,121,0.2,81.5,1013.5
82.1,120.9,0.2,81.5,1020.9
82.1,120.8,0.2,81.6,1019.7
82.1,120.5,0.2,81.6,1019.4
82.1,120.2,0.2,81.6,1010.9
82.1,119.9,0.2,81.6,1008.9
82.1,119.6,0.2,81.6,1014.3
82.1,119.3,0.2,81.5,1018.8
82.1,119.3,0.2,81.5,1017.3
82,119.4,0.2,81.5,1009.5
82,119.6,0.2,81.4,1023.8
82,119.8,0.2,81.4,1015.7
81.9,120.1,0.2,81.4,1010.8
82,120.3,0.2,81.4,1008.2
81.9,120.5,0.2,81.4,1011.4
81.9,120.7,0.2,81.3,1014.8
81.9,120.9,0.2,81.3,1015.1
81.9,120.9,0.2,81.3,1017.9
81.9,120.9,0.2,81.2,1014.9
81.9,120.9,0.2,81.2,1022.1
81.8,120.8,0.2,81.3,1013.9
81.8,120.5,0.2,81.2,1012.1
81.8,120.3,0.2,81.3,1018.6
81.8,119.9,0.2,81.3,1023.3
81.9,119.6,0.2,81.3,1021.5
81.9,119.4,0.2,81.3,1013.2
81.9,119.3,0.2,81.3,1031.9
81.9,119.4,0.2,81.3,1015.8
81.9,119.6,0.2,81.3,1013.2
81.9,119.8,0.2,81.3,1013.4
81.9,120,0.2,81.3,1019.1
81.9,120.2,0.2,81.3,1021.7
81.8,120.5,0.2,81.3,1022.9
81.8,120.7,0.2,81.3,1017.2
81.8,120.8,0.2,81.3,1011.7
81.7,120.9,0.2,81.2,1018.4
81.7,120.9,0.2,81.2,1008.7
81.7,120.9,0.2,81.2,1010.4
81.7,120.7,0.2,81.2,1033.3
81.7,120.6,0.2,81.2,1014.3
81.7,120.3,0.2,81.2,1009.6
81.7,120,0.2,81.2,1022.6
81.6,119.7,0.2,81.1,1017.2
81.6,119.4,0.2,81.1,1019.7
81.6,119.3,0.2,81,1023.6
81.6,119.3,0.2,81,1014.5
81.5,119.4,0.2,81,1028.7
81.5,119.6,0.2,81,1027.5
81.5,119.8,0.2,80.9,1019.4
81.5,120.1,0.2,80.9,1022.2
81.4,120.4,0.2,80.9,1020.5
81.5,120.6,0.2,80.9,1024.5
81.5,120.7,0.2,80.8,1010.2
81.6,120.8,0.2,80.8,1029.1
81.6,120.8,0.2,80.8,1018.1
81.6,120.8,0.2,80.9,946.1
81.6,120.7,0.2,80.9,952.7
81.6,120.6,0.2,80.9,944.6
81.6,120.4,0.2,80.9,951.1
81.6,120.1,0.2,80.9,940.1
81.6,119.8,0.2,80.9,949.8
81.6,119.6,0.2,80.9,942.9
81.6,119.5,0.2,80.9,941.7
81.6,119.6,0.2,80.9,941.4
81.5,119.7,0.2,80.8,944.1
81.5,119.9,0.2,80.8,952.2
81.6,120.1,0.2,80.8,942.1
81.5,120.4,0.2,80.8,940.8
