Hot Water System : Hot Water Supply Temperature Local (°F),AHU-01 VAV : Hot  Water Coil Flow Meter Local (gpm),AHU-01 VAV : Mixed Air Temperature Local (°F),AHU-01 VAV : Supply Fan Air Flow Local (cfm)
120.4,0.3,65.4,896.0
122.7,1.6,60.4,649.4
120.8,0.2,67.8,1036.4
120.2,0.2,75.0,1175.9
118.1,0.1,74.3,1311.4
120.0,1.6,58.6,522.6
120.6,0.8,56.3,1160.7
121.5,0.6,68.9,614.3
121.2,0.3,77.4,1389.9
119.2,0.2,74.3,835.1
119.9,0.2,62.3,830.7
121.6,1.6,57.4,1343.6
119.9,0.3,58.3,981.8
122.1,1.6,55.5,1155.9
122.1,1.6,61.5,1186.1
121.2,0.8,55.7,1146.1
117.8,0.1,74.1,737.1
119.8,0.2,61.8,814.1
119.9,0.2,61.9,794.6
119.4,0.2,62.4,825.8
120.0,1.6,46.7,972.1
121.1,0.3,79.4,1351.4
119.8,1.1,60.6,874.1
118.6,0.2,75.0,687.4
119.0,0.2,77.2,1083.2
120.1,1.1,56.2,600.6
119.4,0.1,74.8,721.0
119.9,0.8,62.5,1012.5
121.3,0.6,67.8,633.3
121.0,1.6,59.5,1332.8
122.8,1.6,58.5,1339.2
119.9,1.6,60.4,550.9
119.5,0.3,56.6,540.6
120.6,0.2,74.8,1172.4
119.7,0.6,61.8,1053.0
119.4,0.6,67.2,963.3
121.8,1.6,61.3,638.6
119.8,1.6,61.6,1170.5
120.7,1.6,44.3,970.1
69.5,0.0,73.4,1372.3
117.9,0.1,73.2,676.2
120.6,0.3,76.7,1343.6
119.7,0.2,75.8,689.3
121.7,0.8,61.9,1062.3
121.7,0.6,72.1,1129.1
118.8,0.2,61.6,817.5
121.7,1.6,50.5,1242.2
119.7,1.1,53.3,519.2
119.7,0.8,63.8,686.4
121.8,0.8,63.5,1326.0
119.4,0.2,73.9,726.4
118.6,0.1,72.8,994.0
120.3,0.8,54.2,537.7
121.7,0.6,66.7,654.2
119.6,0.2,74.5,1090.5
121.2,0.4,59.0,516.8
119.6,1.6,41.8,956.0
120.3,1.1,56.3,628.4
122.1,1.6,57.7,529.4
120.9,0.3,67.7,1056.9
119.3,0.1,72.7,659.1
121.2,1.6,54.2,873.6
122.6,1.6,61.4,1173.9
119.8,0.8,65.2,919.4
119.5,0.2,75.3,650.3
121.8,0.8,62.0,1062.8
120.9,0.8,56.4,1123.7
121.0,0.2,67.7,1056.4
120.1,1.1,60.6,917.0
120.9,0.2,69.4,1075.9
119.4,0.2,76.4,1068.6
120.4,0.6,71.3,704.4
122.5,1.1,61.2,1319.7
120.9,0.4,83.1,1340.1
118.2,0.1,73.7,1294.8
118.9,0.1,74.7,737.1
120.1,0.2,63.1,818.0
120.4,0.8,65.2,873.6
121.7,0.8,62.5,1080.3
119.1,0.2,77.4,1392.8
122.4,1.6,54.1,908.2
121.1,1.6,59.8,1085.7
120.6,0.2,74.0,1182.2
120.2,0.8,54.0,550.4
120.0,0.8,70.0,1268.0
119.3,0.1,73.1,631.8
119.3,0.2,75.8,807.8
120.2,0.4,82.3,1384.0
122.0,1.1,54.6,712.7
120.5,0.6,53.3,531.9
119.5,1.5,39.7,974.0
118.7,0.1,73.3,631.3
121.2,0.3,65.6,865.8
121.6,0.8,55.7,1166.1
118.6,0.1,57.5,632.3
121.0,1.1,55.3,1117.8
119.5,0.2,75.1,1176.3
120.0,0.2,62.4,816.1
121.7,0.6,69.3,621.6
120.9,0.8,53.7,536.3
121.6,1.6,59.6,884.8
121.9,0.6,69.7,594.3
120.9,0.1,71.1,1024.2
120.4,0.3,79.6,1358.2
118.7,0.2,74.1,719.6
122.6,1.6,40.5,955.0
120.8,0.8,65.3,1338.7
120.1,0.3,79.1,1397.2
121.3,0.8,66.8,993.0
118.9,0.1,74.3,727.4
119.9,0.2,71.6,1052.0
118.6,0.2,74.9,579.2
120.4,0.4,78.3,1176.8
81.9,0.1,72.0,1313.3
121.2,0.8,69.3,1281.2
120.1,0.3,66.7,881.4
120.9,0.6,73.3,702.0
121.6,0.8,62.1,1056.9
118.0,0.1,75.1,739.1
107.4,0.2,75.6,1387.4
121.5,1.6,61.3,1163.2
122.8,1.6,58.2,1329.9
120.2,1.1,53.8,501.2
121.6,0.6,53.2,506.0
121.4,1.6,58.2,1359.2
119.9,0.6,82.3,1393.3
119.7,1.6,53.1,878.0
119.4,0.3,61.4,530.9
118.8,0.2,62.2,818.0
120.0,0.2,75.9,669.8
119.8,0.8,56.0,1126.6
120.9,0.6,67.2,996.9
119.2,0.3,78.8,1336.2
119.7,0.8,68.6,1260.7
120.0,0.2,75.2,1173.9
121.7,0.8,61.9,1072.5
119.4,1.6,60.0,1085.7
119.5,1.5,40.0,1014.5
120.4,1.6,47.0,985.2
122.1,1.1,65.1,777.1
119.6,0.6,82.2,1390.4
121.0,0.6,67.5,960.4
119.6,0.3,78.4,1370.9
121.8,0.8,62.4,1059.3
120.4,1.6,57.2,868.2
121.1,1.6,50.5,1258.7
118.4,0.1,58.2,601.6
77.1,0.3,72.1,1405.0
120.8,0.2,75.3,1180.2
118.1,0.1,74.5,1310.4
119.5,0.2,62.1,821.0
120.6,1.1,53.2,526.0
119.0,0.3,77.6,1416.7
122.7,1.6,61.4,1174.4
121.4,1.6,54.5,983.8
121.4,1.6,58.2,1166.6
119.6,0.3,78.0,1382.6
121.2,1.6,40.6,976.5
122.6,1.6,58.7,1271.4
121.6,1.6,44.6,980.4
120.2,0.2,74.8,1010.1
122.7,1.6,59.6,522.6
121.3,1.6,48.5,1252.9
119.7,0.3,69.3,1215.3
121.2,0.3,49.2,695.2
118.0,0.1,72.9,996.9
120.6,1.5,57.9,521.6
119.5,0.4,74.8,1177.3
120.1,0.3,65.7,898.0
117.9,0.1,75.1,743.0
122.0,0.8,63.2,1357.2
121.8,1.6,55.2,900.4
120.8,0.2,75.4,1177.3
121.9,1.6,39.8,979.9
118.4,0.1,74.6,719.1
122.0,0.6,67.9,632.8
118.9,0.2,62.0,829.7
120.3,0.3,78.8,1376.2
119.9,0.2,62.9,810.7
120.5,1.1,54.2,716.1
119.6,0.2,75.1,1172.9
120.3,0.2,74.5,745.4
121.3,0.4,80.8,1340.6
121.5,0.3,78.9,1345.5
118.7,0.1,73.3,668.4
120.4,0.8,65.3,1333.8
119.0,0.2,75.5,664.0
120.4,1.6,40.9,941.9
118.8,0.2,62.7,826.8
121.9,1.6,60.5,552.8
120.9,0.3,57.6,541.6
120.5,0.3,66.1,864.8
120.7,0.8,65.7,892.6
121.3,0.6,68.2,628.4
120.5,0.2,75.9,649.8
121.6,0.6,67.3,977.9
122.1,1.6,61.9,615.2
120.7,0.8,63.5,1324.5
122.5,1.6,55.2,1158.8
120.8,1.5,39.6,946.7
121.5,1.1,55.6,1136.4
120.3,0.6,67.5,1000.8
119.2,0.1,73.4,655.7
119.1,0.1,74.8,726.4
118.4,0.1,72.8,649.4
119.7,0.2,61.7,797.1
119.3,0.2,61.7,843.4
122.1,0.6,82.2,1361.1
119.9,0.2,74.7,1161.7
119.4,0.2,73.1,991.1
119.9,1.6,60.7,537.7
121.8,0.8,61.7,1063.7
119.5,0.3,65.4,877.0
119.8,0.2,73.8,1164.6
121.6,1.6,41.6,965.7
120.1,0.6,66.5,635.7
120.6,0.4,77.4,1181.7
122.0,1.6,60.1,556.2
119.1,0.2,75.2,1151.0
120.3,0.8,62.2,629.4
117.2,0.2,75.3,1365.5
119.8,1.6,41.0,978.9
120.5,1.1,61.1,1353.3
120.9,0.3,78.5,1347.0
119.0,0.1,74.8,729.3
119.3,0.2,62.3,816.1
121.3,1.6,60.4,533.3
121.8,1.1,60.0,974.5
122.6,1.6,55.6,897.5
120.4,0.8,65.6,1251.9
120.5,0.8,53.9,525.0
120.8,1.6,58.3,1327.0
117.9,0.1,73.3,662.5
119.2,0.4,79.6,1339.2
117.9,0.1,73.2,652.8
120.5,0.2,69.5,1053.0
120.5,0.2,75.2,1154.9
119.5,1.2,73.1,829.7
120.1,1.6,52.0,791.7
121.0,0.6,69.9,1168.5
122.8,1.6,59.7,1332.8
121.5,0.6,72.6,726.4
118.8,0.1,73.2,653.7
122.3,1.6,61.8,643.5
120.7,0.3,67.8,1223.6
120.9,0.3,62.9,1137.3
119.1,0.1,75.0,717.6
121.1,1.6,57.2,1284.1
120.0,0.2,61.8,814.6
119.8,0.6,81.3,1380.1
119.1,0.2,70.5,639.1
119.5,0.2,74.3,840.9
120.5,0.8,53.9,557.2
121.6,0.8,62.2,1060.3
119.9,0.6,64.6,632.8
119.9,0.1,74.9,729.3
119.1,0.1,74.4,1326.0
120.8,0.8,70.3,1340.6
120.9,1.6,41.6,936.0
119.6,0.2,76.0,668.4
119.7,0.8,66.7,987.7
121.1,0.4,56.6,525.0
120.7,0.6,71.6,743.0
119.4,0.3,56.2,529.4
121.7,1.6,61.7,1188.0
119.7,0.8,53.7,521.1
120.2,0.8,65.4,1138.3
118.7,0.1,72.8,650.8
121.7,0.8,63.9,1358.2
119.9,1.6,60.1,1157.3
115.9,0.2,74.9,1372.3
119.8,0.2,62.5,835.6
120.1,1.1,55.3,1133.9
120.2,0.2,75.2,900.4
119.4,0.1,60.1,629.9
119.4,0.2,77.1,912.6
119.6,0.4,78.3,1170.5
122.7,1.6,58.9,538.2
120.1,0.8,69.5,1236.3
119.7,0.6,67.7,1001.3
122.0,1.1,60.8,1323.6
122.2,0.6,82.3,1357.7
119.7,1.6,60.5,765.9
121.4,0.3,77.9,1390.8
122.2,1.6,43.5,1005.7
119.6,1.6,74.7,1318.7
121.7,0.6,73.3,1164.2
118.9,0.2,75.1,884.3
120.2,0.6,65.9,652.8
118.8,0.1,74.9,739.5
121.3,0.6,71.2,692.3
121.0,0.2,76.8,1085.2
120.5,0.2,75.1,1188.0
121.2,0.4,76.8,1187.6
117.5,0.2,76.5,1369.9
119.9,0.3,73.9,1174.9
69.5,0.0,73.4,1334.8
120.4,0.6,68.0,637.7
121.3,0.4,81.4,1356.7
119.9,1.6,62.3,1176.3
120.0,0.2,61.8,829.2
119.9,1.2,56.9,876.0
121.6,0.6,61.6,1051.5
120.1,0.2,74.5,830.7
121.1,1.1,61.6,1364.5
119.7,0.3,65.8,870.7
119.1,0.2,75.6,1148.6
119.4,0.4,83.0,1358.2
118.9,0.1,74.5,766.8
117.9,0.1,74.6,714.7
121.8,1.6,58.9,536.3
120.3,0.8,69.4,1251.9
118.3,0.1,73.4,665.9
119.6,0.2,74.9,646.9
121.2,1.6,58.6,560.6
118.2,0.4,77.3,1361.6
120.6,0.2,75.9,660.1
119.7,0.2,61.8,791.2
121.7,0.6,67.4,618.6
120.6,0.2,67.8,1048.1
120.7,0.4,78.1,735.6
69.4,0.0,73.1,1396.7
121.8,1.6,59.2,1146.6
121.0,0.4,81.7,1341.1
121.2,0.8,62.2,1058.4
120.7,0.2,74.5,996.5
117.8,0.1,73.3,653.3
122.8,1.6,59.4,1338.2
120.3,0.4,59.6,866.3
120.0,0.8,55.7,1156.8
119.9,0.2,63.0,821.9
119.0,0.1,71.4,663.0
117.9,0.1,73.1,665.9
120.3,0.2,74.4,1161.7
118.1,0.1,75.1,719.1
120.4,1.1,61.0,1351.8
119.6,0.4,73.9,818.0
121.8,1.1,55.3,1156.8
120.5,0.2,64.0,830.7
121.3,0.6,69.4,1148.6
119.9,1.6,44.8,990.6
122.5,1.6,57.8,1323.1
121.0,0.2,74.4,809.7
120.6,0.6,65.1,632.3
69.5,0.2,73.6,1392.8
119.2,0.1,73.3,654.2
120.3,1.6,62.4,593.3
120.6,0.2,75.2,716.1
119.6,0.4,79.7,1371.3
118.9,0.1,68.4,656.2
121.7,0.3,49.3,711.3
120.9,0.2,76.0,657.2
120.0,1.1,54.8,1139.3
110.5,0.1,72.2,1283.1
120.6,0.8,61.8,1078.8
119.6,0.6,67.7,964.3
119.8,0.8,62.4,820.5
120.5,0.2,69.0,1053.5
120.0,1.6,58.0,1347.5
120.8,0.2,74.2,849.7
118.6,0.1,74.2,568.9
119.8,1.6,58.8,1157.3
120.7,0.4,82.6,1347.0
122.4,1.6,60.8,1170.5
118.7,0.2,77.2,1356.7
120.5,0.2,74.0,821.9
121.0,1.6,45.4,960.4
119.1,0.2,75.8,687.4
120.1,0.4,77.6,1169.5
118.9,0.2,74.0,1189.0
119.1,0.2,62.1,811.7
119.3,0.1,73.3,638.1
121.2,0.4,77.8,1169.5
120.6,0.4,80.2,1366.0
120.5,1.6,55.5,1127.6
120.7,1.1,54.9,700.5
119.4,0.2,73.1,995.0
122.2,1.6,57.8,785.4
120.4,0.2,75.1,747.3
119.8,1.6,61.8,624.0
122.1,1.1,55.8,621.1
119.5,0.2,75.2,1024.2
119.1,0.2,75.1,1171.5
121.2,0.2,76.2,1179.3
120.5,0.4,76.1,1191.0
120.4,0.2,74.9,1172.4
118.5,0.1,74.5,727.8
117.9,0.1,75.0,725.9
119.6,0.2,68.5,1035.0
121.6,1.6,58.0,1313.3
120.7,0.3,58.0,556.2
121.1,0.1,71.0,1006.2
121.4,0.6,63.1,881.9
122.3,1.1,60.5,877.0
120.2,0.2,63.3,534.3
120.1,1.6,41.8,974.0
120.5,0.6,64.4,649.4
120.9,0.2,75.7,662.5
119.8,1.6,59.5,644.5
119.6,0.2,75.2,1157.8
119.1,0.2,63.4,805.4
121.5,0.4,78.4,1190.0
118.4,0.1,74.7,711.8
119.7,0.8,62.1,1066.2
120.3,0.6,67.5,957.9
120.7,0.3,65.5,866.3
118.9,0.4,78.0,1342.1
119.7,0.2,74.6,659.1
120.0,0.3,67.7,854.1
120.5,0.8,63.9,1334.8
119.2,0.2,74.8,664.0
119.6,0.4,79.0,716.6
119.5,0.2,76.0,654.7
119.0,0.2,61.5,836.1
119.5,0.2,75.3,1203.6
120.7,0.2,74.9,1181.7
121.7,0.8,55.7,1133.4
120.1,1.6,58.6,1159.3
119.4,0.2,62.3,825.8
120.8,0.2,74.9,1171.0
119.5,1.6,42.9,977.4
119.0,0.2,76.1,1376.7
120.3,0.3,77.2,990.1
120.2,1.6,60.7,1162.7
122.2,1.1,55.8,1126.1
122.7,1.6,61.1,1183.2
122.7,1.6,58.5,1186.1
122.3,1.6,53.3,808.8
120.1,1.6,46.4,972.1
119.7,0.1,74.4,741.0
121.9,1.6,60.3,1156.4
121.4,0.4,81.9,1361.1
120.9,0.3,58.6,525.0
118.7,0.1,73.3,665.0
120.2,0.2,77.3,1339.7
122.0,0.6,80.7,1339.2
121.4,0.4,78.2,1177.8
120.5,1.6,54.9,874.6
120.7,0.2,74.3,830.7
119.2,0.1,75.0,747.8
120.0,1.1,54.7,685.4
122.1,0.6,82.3,1369.9
120.5,0.2,75.4,633.3
120.9,1.6,61.3,1347.9
119.9,1.1,54.8,527.0
119.8,1.6,44.2,966.2
118.9,0.1,75.0,745.4
119.8,0.2,74.9,1189.5
119.5,0.2,74.4,720.5
120.8,0.3,76.3,989.6
118.6,0.2,74.2,738.6
120.1,0.3,61.6,555.8
120.4,0.8,62.4,786.8
121.2,0.4,67.2,976.0
120.2,0.6,68.0,626.9
120.2,0.2,73.6,808.8
120.8,0.2,69.3,1082.3
120.0,0.4,67.2,979.4
120.3,1.6,51.4,1244.6
120.2,0.2,74.8,1186.6
121.0,0.4,78.3,1181.2
120.6,1.6,55.8,967.2
119.0,0.1,74.0,739.5
118.9,0.2,62.1,818.5
120.2,0.8,62.6,1042.8
120.2,1.1,70.3,1393.8
118.9,0.2,73.9,796.6
118.8,0.2,61.7,863.4
121.8,1.1,56.2,605.0
119.7,0.2,62.2,812.7
120.7,0.3,61.0,538.7
118.0,0.1,74.1,743.9
121.3,0.6,68.1,986.7
119.0,0.2,62.0,835.1
121.0,0.2,74.6,827.3
121.6,0.8,53.7,508.5
120.7,0.4,59.1,522.6
122.4,1.1,61.5,1330.4
119.2,0.1,73.2,632.3
119.6,0.4,59.3,525.5
121.2,0.6,65.1,619.1
120.7,0.8,62.4,817.1
121.1,0.3,61.8,550.4
119.9,0.3,76.5,670.3
119.5,1.6,45.2,967.7
120.3,0.8,62.1,610.4
120.2,0.8,61.9,1088.1
116.9,0.1,73.0,1287.0
120.5,0.4,67.6,981.3
120.8,0.3,56.4,509.0
121.4,0.4,74.5,847.8
121.3,0.3,77.9,1392.3
120.1,1.6,39.6,974.0
118.8,0.2,61.9,807.3
120.7,0.6,66.0,642.5
119.8,1.6,58.8,1326.0
121.3,0.4,78.1,1191.9
119.5,0.3,79.1,1374.8
121.6,0.4,80.0,726.9
120.1,0.8,62.1,1066.7
121.3,0.4,57.8,512.4
120.0,0.6,65.6,649.4
120.6,0.8,62.7,1090.5
119.6,0.6,61.1,789.8
120.3,0.6,69.3,1183.2
119.2,0.2,75.5,1219.7
120.8,0.2,75.9,643.5
119.6,0.6,69.5,1166.6
120.1,0.2,62.3,811.2
122.1,0.8,69.4,1354.3
120.3,0.4,57.6,529.9
119.9,0.2,74.5,1205.6
122.0,1.6,58.3,1152.0
119.3,0.2,74.8,550.9
121.6,0.6,65.2,656.7
122.7,1.6,51.2,1250.9
118.6,0.2,77.1,1366.5
119.9,0.2,73.5,827.8
120.3,0.8,61.2,626.4
118.6,0.1,73.9,1322.1
121.0,0.6,82.1,1376.2
120.6,0.2,75.2,1149.0
120.1,0.2,63.6,821.0
120.6,0.6,67.6,645.0
119.5,1.6,40.4,956.5
119.8,1.6,57.7,1354.3
119.1,0.1,74.6,1305.0
120.6,0.6,71.3,727.8
120.1,0.2,75.2,735.6
119.8,1.1,64.8,802.9
119.4,0.1,73.0,992.1
120.3,0.8,61.9,1069.1
121.8,1.1,53.3,527.5
121.0,1.6,58.6,1282.6
119.8,0.3,56.6,532.8
120.1,0.2,62.3,809.7
120.0,0.2,75.2,1177.3
121.4,0.6,71.2,733.2
119.2,0.2,61.8,818.5
120.9,0.2,76.0,633.3
119.9,0.3,77.3,1377.7
122.0,1.1,53.6,518.7
119.9,1.6,49.7,687.4
120.2,0.1,76.7,1096.9
122.5,1.6,53.5,909.7
119.2,0.1,75.1,735.6
121.0,0.2,62.9,564.5
120.0,0.6,65.2,650.8
121.2,0.4,82.9,1377.7
120.7,0.3,66.5,872.6
122.0,1.6,62.1,627.9
120.1,0.4,82.8,1343.6
121.1,0.6,66.6,635.7
119.6,1.6,44.5,960.9
121.4,1.6,61.7,802.9
119.7,0.1,72.9,563.6
122.6,1.6,59.0,1253.9
119.9,0.3,61.4,532.8
121.2,1.6,54.4,871.2
119.6,0.8,66.1,967.7
121.0,0.6,71.3,682.0
122.6,1.6,61.8,550.4
119.0,0.2,62.7,830.2
119.8,0.2,62.6,805.8
122.5,1.6,58.7,545.0
122.7,1.6,58.4,1284.1
121.1,0.4,78.1,1180.2
118.7,0.1,75.1,752.7
122.5,1.6,59.5,1251.4
119.7,0.6,72.1,1161.2
120.0,0.2,77.5,907.2
120.4,0.6,72.2,1161.2
119.7,1.6,40.9,993.0
119.5,0.1,75.2,718.1
120.3,1.6,58.5,875.1
121.3,0.8,55.7,1129.5
117.8,0.1,73.3,683.0
120.0,0.2,74.9,1193.9
119.7,1.6,54.4,1146.1
121.7,0.6,64.9,638.1
118.0,0.2,75.4,1340.6
120.7,0.3,58.0,556.2
119.7,0.2,73.4,841.4
121.4,0.8,53.7,519.7
119.8,0.6,62.6,884.3
120.6,0.6,65.7,636.7
119.1,0.2,62.4,800.0
121.7,0.4,82.0,1355.7
118.7,0.1,74.8,736.6
121.7,1.6,61.3,1189.0
120.8,0.2,69.5,1041.8
122.0,1.6,61.3,1177.8
122.3,0.8,65.6,1361.6
121.0,0.6,66.8,644.5
122.5,1.6,40.1,981.3
118.3,0.1,74.5,733.2
121.3,1.6,54.4,1141.7
119.0,0.1,74.1,733.2
121.4,1.1,62.3,1071.0
120.1,0.4,78.2,713.7
118.7,0.1,72.3,1004.7
120.8,1.6,53.9,640.1
120.2,1.6,55.6,865.8
120.0,1.6,59.5,533.8
121.8,0.6,72.5,1165.1
118.8,0.1,68.9,646.9
121.0,0.4,78.0,1179.3
118.8,0.2,62.2,809.7
119.5,0.3,77.7,1363.5
121.9,1.1,63.4,1072.0
122.3,1.6,41.8,963.3
120.9,0.2,74.7,649.4
120.9,0.2,74.7,642.0
119.7,0.6,71.2,709.8
120.9,0.3,77.2,1002.8
119.4,0.6,82.1,1406.9
119.2,0.2,75.1,592.3
119.8,1.6,43.5,977.4
120.2,1.6,39.3,968.7
121.6,0.8,61.9,605.0
119.2,0.1,73.3,657.6
119.1,0.2,75.2,1166.6
120.8,0.3,76.5,1003.8
120.8,0.6,67.8,962.8
121.4,0.8,69.5,1235.3
121.8,0.8,66.4,949.7
121.8,1.1,62.3,1070.6
119.9,0.2,75.8,662.5
119.9,1.6,54.9,862.9
122.8,1.6,58.6,1332.8
121.9,1.6,54.5,882.4
120.2,1.6,57.0,1316.7
119.9,1.1,61.4,1318.7
118.1,0.1,74.4,749.8
122.0,1.6,62.1,768.8
121.4,0.6,69.9,1166.1
119.9,1.6,62.8,660.6
118.6,0.2,75.3,919.9
121.6,1.1,53.3,526.0
119.3,0.1,75.1,722.5
122.4,1.1,61.4,1355.7
119.9,0.2,69.1,1080.3
119.0,0.3,78.1,1423.5
120.4,1.6,46.0,973.5
119.3,0.1,74.1,752.2
119.7,1.6,59.3,1138.3
121.2,0.4,57.0,536.7
121.7,1.6,51.0,1245.6
122.1,1.0,56.5,1346.0
119.8,0.2,62.3,814.6
120.4,0.4,59.2,555.8
120.2,0.8,63.7,1337.2
118.6,0.1,69.3,642.5
121.1,1.6,50.6,1243.6
121.8,0.1,70.3,1025.2
121.4,0.4,68.3,1010.1
120.9,0.3,58.2,979.4
69.4,0.0,72.6,1356.2
119.1,0.1,72.9,625.5
121.3,0.8,61.5,642.0
120.7,0.3,67.9,1225.6
118.2,0.1,72.1,1018.9
121.5,0.4,67.2,964.8
121.4,0.6,69.9,1159.3
119.7,1.1,53.7,559.7
119.6,0.2,75.2,1165.6
119.6,0.4,78.0,1181.7
120.9,0.2,75.2,839.5
120.6,1.6,60.2,514.8
121.5,0.6,61.6,1062.8
121.0,1.6,59.5,636.2
118.7,0.1,75.0,774.6
119.3,0.1,72.3,988.2
120.7,0.2,75.3,713.7
120.2,1.6,59.9,543.6
121.0,0.8,62.2,1023.3
120.5,0.2,74.3,661.1
119.8,0.8,54.2,547.0
119.1,0.2,75.9,667.4
120.4,0.6,68.8,626.9
122.4,1.1,61.0,1331.4
121.2,0.4,67.7,972.1
122.4,1.5,53.1,885.3
121.0,1.1,60.3,975.5
119.3,0.2,69.0,1094.0
120.4,0.8,65.6,875.1
119.6,0.3,76.0,678.1
119.6,0.4,80.5,1349.9
119.0,0.1,73.3,654.2
122.0,1.6,46.0,973.5
119.7,0.6,71.5,701.0
121.8,1.6,54.4,880.9
122.1,1.1,53.9,493.8
119.5,0.2,63.0,833.1
120.9,0.3,58.2,519.2
118.8,0.2,75.6,1355.7
118.8,0.2,62.3,825.8
118.8,0.2,73.6,1010.1
117.8,0.1,74.5,1318.2
121.8,0.4,75.0,815.6
119.1,0.1,72.4,660.6
121.6,0.8,62.2,1063.2
121.2,1.6,61.4,543.6
121.7,0.8,55.2,1154.4
118.9,0.2,62.4,825.8
119.6,0.3,78.5,1394.3
118.9,0.1,75.2,724.9
120.0,0.8,61.8,1072.5
120.0,1.6,44.3,1015.0
122.7,1.6,57.0,1316.7
122.0,1.1,53.3,531.4
120.9,0.3,60.1,545.5
120.1,1.6,52.3,784.4
120.6,0.6,70.4,1110.0
120.3,0.6,72.3,1141.2
121.6,0.6,67.5,991.6
69.5,0.0,73.6,1359.2
120.1,0.3,73.6,1172.9
119.6,0.8,53.8,517.7
120.2,0.6,64.8,908.2
120.7,0.6,67.0,638.6
119.3,0.1,73.3,649.8
122.3,1.1,60.0,882.9
119.6,0.1,75.7,1078.4
120.2,0.2,75.2,902.4
119.2,0.1,74.6,1322.1
119.3,0.1,74.5,748.3
121.2,0.6,82.0,1379.1
119.3,0.2,62.9,822.9
122.3,0.8,70.0,1368.9
120.4,0.1,74.8,1093.0
120.6,1.6,60.4,541.6
113.5,0.2,76.2,1353.8
121.6,0.8,68.9,1231.4
121.5,0.8,64.6,903.8
120.9,0.2,74.3,831.7
119.0,0.1,74.8,722.5
117.9,0.1,73.2,1317.7
120.4,0.3,73.9,1166.1
120.3,0.2,76.6,898.0
119.6,1.6,57.6,1319.2
121.0,0.6,70.1,1149.5
119.8,0.3,79.0,1388.4
119.4,0.2,75.4,1057.4
119.8,0.2,62.6,835.1
119.8,0.4,68.4,978.9
119.6,0.3,77.5,1407.9
121.9,0.6,69.2,622.1
119.7,0.8,53.8,524.6
120.9,0.2,74.7,1169.5
121.8,0.8,53.4,486.5
118.7,0.1,73.2,626.4
120.0,0.2,75.0,726.9
120.6,0.2,74.2,1170.5
119.5,0.2,74.2,836.6
119.3,0.2,62.9,557.7
119.8,0.2,61.6,808.8
121.9,0.6,81.7,1386.5
118.4,0.1,69.5,641.1
119.2,0.2,67.8,1063.2
70.5,0.1,71.8,1310.4
121.8,0.6,65.4,632.3
69.5,0.2,73.6,1370.4
119.4,1.1,55.9,637.2
121.6,0.8,69.1,1260.2
120.0,1.6,59.0,1181.7
121.3,0.3,78.9,1345.5
121.6,1.6,59.1,1163.2
120.3,0.2,75.8,666.4
121.8,0.8,62.2,1081.3
120.4,0.2,74.8,1166.6
121.5,0.4,67.4,995.0
121.3,0.2,76.2,1158.8
120.0,0.3,76.4,649.8
122.6,1.6,61.8,617.7
120.0,1.6,41.9,977.0
119.7,1.6,58.0,1167.6
120.9,0.2,75.8,645.0
119.7,0.2,75.3,1165.6
69.4,0.0,72.5,1406.0
119.5,1.6,39.5,989.1
119.4,0.3,73.0,840.5
122.1,1.1,53.7,540.2
121.7,1.1,64.8,808.3
122.2,1.1,59.7,981.8
119.6,0.2,75.7,631.3
121.5,1.6,60.6,530.9
119.4,0.1,74.8,723.9
121.3,0.4,58.0,556.2
118.6,0.1,72.9,665.0
118.5,0.2,74.9,576.2
119.4,0.3,61.5,545.5
121.9,0.8,53.8,528.9
120.4,0.8,61.2,609.9
120.9,0.8,68.4,1368.9
121.9,1.6,41.2,996.0
122.0,1.2,54.3,721.5
119.6,0.8,61.8,1071.0
118.7,0.2,75.3,912.6
121.3,0.6,65.1,628.9
119.2,0.2,74.0,737.1
119.1,0.1,73.1,659.6
120.5,1.6,61.4,1185.6
117.9,0.1,73.3,657.6
118.6,0.1,74.1,750.8
120.3,0.6,81.3,1399.1
119.7,1.6,53.6,861.9
121.0,1.6,60.3,539.2
121.4,0.4,80.8,1345.0
121.0,0.2,74.2,810.2
119.2,0.2,62.9,527.0
119.9,0.6,66.9,980.9
118.8,0.1,75.2,710.3
120.4,0.2,75.4,1156.4
120.2,0.2,74.8,1187.6
121.0,1.6,60.0,533.8
122.2,1.6,57.9,1344.5
118.1,0.1,74.8,748.8
122.3,1.6,60.1,1092.0
119.2,0.1,74.8,720.5
119.2,0.4,78.2,1371.8
119.8,0.4,79.7,1368.4
120.1,0.2,62.3,820.5
118.7,0.2,61.7,813.2
120.9,0.2,68.0,1043.7
119.8,0.2,75.1,1189.0
120.5,0.3,74.0,1027.7
121.4,0.8,62.3,1070.1
120.6,0.6,71.4,689.3
120.3,0.2,74.9,737.1
121.1,0.4,59.4,887.3
121.8,0.6,82.3,1353.8
119.5,0.4,81.9,1332.3
121.2,0.8,62.3,1070.1
120.3,0.4,66.7,958.4
120.5,0.4,82.7,1366.0
121.3,0.6,79.8,1388.9
118.4,0.1,75.2,743.0
121.5,0.6,67.4,1004.3
120.7,0.2,75.2,1166.1
119.6,1.6,60.5,1036.4
121.3,1.6,62.4,526.0
120.0,0.4,57.1,534.8
119.8,0.6,66.9,939.9
118.7,0.1,73.4,672.3
