Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
119.8,0.6,47.1,1081.7
121.8,0.8,62.1,1058.9
122.0,0.4,30.0,1097.5
118.9,0.1,74.3,733.2
118.4,1.6,40.3,1227.6
122.8,1.6,44.0,1011.2
121.1,0.6,40.7,1018.7
120.9,1.1,27.7,714.3
117.9,0.1,79.0,572.5
120.0,0.1,72.3,564.5
120.9,0.3,47.8,682.5
120.0,0.8,53.7,521.1
119.7,0.3,68.0,1067.6
120.5,0.2,60.1,569.9
116.2,0.0,62.8,1223.9
121.9,0.3,53.2,720.7
119.5,0.2,45.3,1238.6
120.0,0.2,80.2,953.2
119.5,0.2,82.1,1013.1
122.4,0.3,46.0,872.4
119.7,0.2,62.1,839.0
120.3,0.2,55.7,718.7
122.1,0.4,53.5,1229.7
119.8,0.2,52.1,1095.2
117.5,0.0,55.9,869.5
121.5,0.6,61.6,763.4
122.6,0.8,47.2,852.5
122.4,0.9,46.8,861.9
122.0,0.2,51.4,1171.6
122.0,0.2,61.6,1025.8
120.4,0.6,65.5,644.5
119.7,0.3,76.7,1401.1
117.6,0.2,76.5,1369.9
119.9,1.6,36.9,1219.7
122.4,0.6,54.1,1232.1
120.6,0.0,54.6,868.3
120.4,0.2,54.1,1072.3
118.1,0.1,69.9,665.4
119.9,0.2,83.1,583.4
119.8,0.2,60.8,1016.4
120.3,0.2,61.5,572.4
118.9,0.2,56.5,799.8
121.2,1.6,58.3,1165.1
120.0,1.6,40.4,1232.5
118.3,0.0,60.9,1233.8
120.4,0.2,53.2,1077.7
121.2,0.4,67.7,972.1
122.5,1.6,41.7,989.1
118.5,0.1,79.7,585.0
120.6,0.3,81.7,791.7
123.0,1.1,26.3,712.2
119.4,0.3,56.7,1222.7
119.7,0.2,53.5,795.0
121.1,1.6,41.9,1155.8
120.0,0.4,32.4,946.2
123.1,0.4,79.5,721.2
119.9,0.2,54.5,1023.9
118.2,0.1,79.8,581.2
121.7,1.6,48.9,989.4
119.3,1.2,50.5,1166.4
119.4,0.0,63.0,1241.6
120.9,0.2,51.5,1172.0
120.7,0.8,55.5,1232.5
121.8,0.2,59.4,1014.0
120.6,0.3,44.7,870.5
122.0,1.6,41.8,973.1
123.1,1.1,43.6,786.4
120.8,0.2,75.9,661.1
119.7,0.6,40.2,1010.0
117.3,0.1,81.0,1107.4
120.1,0.2,81.8,1022.3
121.3,0.0,35.4,652.0
117.5,0.1,80.4,1108.8
117.3,0.1,81.6,1105.9
121.2,0.4,68.7,793.5
121.9,1.6,39.6,993.0
119.5,1.6,44.5,957.9
122.9,0.2,50.6,1170.6
120.1,0.0,55.2,869.4
121.2,1.6,40.9,975.5
122.1,1.6,42.8,1159.3
115.7,0.0,63.2,1226.6
120.9,0.2,82.2,1014.9
120.7,0.8,61.6,1085.7
122.1,1.2,46.1,776.2
119.7,0.3,73.1,834.1
117.7,0.1,82.2,1184.3
119.8,0.2,61.9,561.0
120.6,0.4,37.1,935.9
119.9,0.2,75.2,1185.1
121.2,0.3,43.5,874.5
121.7,0.6,69.4,1147.1
121.4,1.1,29.8,792.8
119.2,0.1,72.3,1011.1
120.7,0.3,53.1,1219.9
119.5,0.3,73.7,1177.3
120.0,0.6,67.9,991.6
120.7,0.3,68.3,1071.0
121.9,0.4,37.1,946.0
120.2,0.2,73.6,808.8
122.5,0.4,29.9,1106.9
120.2,0.2,75.3,1166.1
121.5,1.6,61.4,625.5
123.4,1.2,34.3,562.4
120.0,0.3,75.6,834.1
116.5,0.1,82.2,1182.1
123.0,1.1,30.7,793.5
120.9,0.4,59.5,563.3
121.8,1.6,41.1,1221.3
122.4,1.2,34.0,563.1
121.0,0.6,47.4,1092.5
120.7,0.4,37.4,930.8
120.6,0.6,41.9,1083.2
121.5,1.6,62.3,783.4
118.5,0.1,74.3,578.7
119.7,0.8,62.2,1065.2
123.4,1.1,46.6,784.0
120.2,1.6,49.7,920.9
120.9,0.2,77.4,1083.2
121.8,0.8,69.8,1327.5
120.9,0.6,71.2,695.2
120.1,0.2,69.1,1058.9
123.4,0.0,36.0,651.7
120.3,0.2,56.3,570.2
120.8,1.6,43.1,1234.4
120.6,1.1,49.8,851.2
119.7,0.2,45.3,1219.1
119.6,1.6,45.4,976.5
119.2,0.2,56.2,796.9
120.9,0.2,79.8,956.7
121.5,0.6,61.9,1027.7
119.8,0.2,42.1,1078.0
119.9,0.3,57.1,1006.9
120.2,0.2,58.2,575.3
118.5,0.1,58.1,1009.2
120.4,0.2,76.0,664.5
122.6,1.2,35.0,561.6
123.3,1.2,45.9,772.7
119.6,1.1,53.6,537.7
120.5,0.2,74.6,1155.4
121.7,0.8,68.8,1246.5
120.1,0.2,56.4,801.8
119.4,0.2,75.2,1161.7
121.7,1.6,40.6,978.4
118.0,0.1,74.1,713.2
116.9,0.1,81.5,871.9
120.9,0.2,53.4,1177.5
121.4,0.9,46.7,865.2
119.1,0.2,73.7,565.0
119.8,0.2,75.1,1189.0
121.6,0.8,56.2,1227.8
119.6,0.8,62.0,1055.4
118.6,0.2,76.8,1403.0
121.4,1.1,62.0,1074.9
119.6,0.2,75.8,654.2
120.4,0.1,71.1,996.0
120.8,0.2,82.0,1017.7
121.5,0.8,62.1,1067.1
122.6,0.6,53.2,644.4
121.3,1.6,42.9,625.7
120.8,1.6,53.8,845.7
120.9,0.8,44.8,1231.7
121.7,0.8,61.9,1074.5
119.4,0.8,62.1,576.7
119.7,0.3,61.9,536.3
121.1,0.2,55.9,725.1
122.1,0.3,55.9,638.7
121.8,0.6,40.3,789.9
119.5,1.6,41.5,966.2
120.3,1.1,55.9,615.7
121.0,1.6,59.4,1321.6
122.4,0.0,55.6,869.3
123.3,0.8,36.8,637.4
121.0,0.6,39.8,853.9
118.5,0.1,79.2,802.3
120.7,0.2,75.2,749.3
119.1,0.1,73.1,659.6
119.7,0.6,82.2,1385.5
118.0,0.1,82.3,1179.7
119.1,0.2,73.8,655.2
119.1,0.3,56.3,1227.5
115.4,0.0,63.7,1231.9
119.7,0.6,69.3,623.0
118.0,0.1,71.6,1022.3
121.7,0.3,52.4,935.3
120.1,0.2,81.9,1017.0
121.3,1.6,42.3,1151.9
123.5,0.3,47.2,862.4
119.7,0.2,75.3,1169.0
120.6,0.4,34.3,940.4
122.7,0.6,51.2,642.0
122.2,0.0,36.8,650.3
119.0,0.2,45.3,1237.1
116.3,0.0,62.9,1230.9
116.2,0.0,63.4,1230.1
120.8,0.2,75.3,1202.7
121.4,0.6,47.4,1081.6
120.4,0.3,74.1,1397.7
121.0,0.8,43.2,930.6
119.6,0.3,57.8,857.0
122.2,0.2,52.1,1175.2
121.2,0.3,44.3,867.3
120.9,1.1,28.1,793.1
120.8,1.1,30.2,794.1
120.2,0.2,74.1,1151.0
121.6,0.4,83.1,1338.7
120.4,0.2,50.2,1170.1
119.2,0.2,75.2,1172.0
117.6,0.1,81.7,875.0
120.9,0.2,64.3,1015.5
121.1,1.1,26.8,720.6
120.9,0.6,40.0,1020.1
119.9,0.1,75.0,737.6
121.8,0.8,62.6,1065.2
121.8,0.8,53.4,486.5
120.7,1.6,43.9,1005.4
121.8,0.6,81.0,1379.1
121.0,0.3,65.6,884.8
122.2,1.6,57.4,1321.1
121.6,0.8,64.1,1359.2
119.9,0.6,67.1,1004.3
121.4,0.4,58.7,562.2
119.1,0.2,69.3,649.4
119.9,1.6,47.8,1000.2
121.5,1.6,51.9,689.3
119.0,0.2,75.2,1159.8
119.5,0.2,75.3,1182.2
120.4,0.8,56.5,1170.6
122.4,1.1,60.8,1363.1
117.8,0.1,79.0,575.6
119.8,1.6,60.5,611.8
121.0,0.9,46.5,857.3
120.2,0.4,29.7,1092.3
122.7,0.2,51.8,1175.7
121.4,0.8,53.9,536.3
120.7,1.1,54.5,702.5
120.0,0.2,75.4,913.1
118.9,0.2,55.2,724.7
120.8,0.4,37.2,942.8
120.5,0.2,41.9,1080.8
119.3,0.2,75.8,645.5
117.9,0.1,82.2,952.4
121.4,0.2,57.4,643.4
120.6,0.4,79.5,1389.4
119.5,1.6,41.0,957.0
120.8,0.4,78.8,1385.5
121.9,0.3,50.9,947.3
122.7,0.8,37.9,932.7
119.7,1.6,40.9,993.0
119.9,0.4,82.1,1340.6
121.0,0.4,58.3,560.4
120.4,0.3,57.6,1226.0
122.8,1.2,51.2,849.1
120.0,0.8,61.8,1072.5
118.6,0.2,52.6,1016.1
115.5,0.0,63.9,1239.9
121.8,0.4,59.4,561.0
120.0,0.4,76.5,1186.1
121.9,1.6,39.9,971.6
121.6,0.6,55.1,1149.8
117.3,0.1,80.5,1106.8
120.9,0.6,47.1,1094.1
121.5,1.1,31.3,790.5
120.6,0.8,61.9,1071.0
122.5,1.6,55.1,1158.8
120.6,0.8,36.2,636.0
120.0,0.2,62.4,826.8
122.9,0.8,36.1,933.3
119.5,0.2,75.1,1197.8
121.1,0.8,39.4,637.8
121.3,0.2,57.6,635.5
121.2,0.6,47.6,1083.2
119.7,0.6,40.2,1012.9
119.5,0.2,58.7,1086.8
120.5,0.2,63.9,565.3
118.8,0.2,62.0,827.8
120.0,0.2,52.0,1094.4
118.0,0.1,81.8,875.3
120.0,0.2,64.0,830.2
121.4,1.6,60.1,1064.2
119.8,0.6,67.8,990.6
118.8,0.2,83.7,576.8
122.3,0.4,29.9,1107.3
122.7,0.2,51.4,1175.8
123.5,1.1,27.8,711.1
117.9,0.1,75.1,743.0
119.7,0.2,61.3,1020.9
119.5,0.4,32.7,949.9
119.3,1.2,40.0,1084.6
121.1,0.6,40.5,1014.4
122.0,1.1,28.2,709.4
123.2,1.6,44.8,1005.5
120.7,0.3,47.5,855.9
119.4,0.2,45.3,1237.4
121.4,0.0,35.1,654.1
120.7,0.8,55.6,1175.1
122.0,0.2,51.7,1172.6
122.0,0.2,45.4,1218.0
121.7,1.2,50.8,1162.0
119.6,0.3,69.2,1011.1
120.6,1.6,42.1,705.5
120.3,0.6,67.7,972.6
119.6,0.4,33.4,945.8
121.9,0.2,54.1,1177.4
121.5,0.4,67.9,637.7
118.6,0.0,62.9,1229.3
121.2,0.6,47.6,1079.1
119.9,1.6,41.4,1235.8
121.9,1.1,61.2,1339.2
120.4,0.2,55.7,723.8
119.8,0.8,55.5,1135.9
120.9,1.1,46.1,773.5
122.3,1.6,41.3,1000.8
118.9,0.1,73.3,672.8
119.9,1.6,61.4,1152.0
122.0,1.1,31.9,559.5
121.4,0.8,69.4,1237.3
120.5,0.8,64.3,1333.8
120.9,1.6,53.6,834.0
120.8,0.3,65.7,899.0
119.6,0.1,58.5,1004.8
119.4,0.0,55.1,869.6
119.3,0.2,75.7,674.2
121.7,0.6,69.8,1167.1
123.7,1.6,49.6,993.1
119.8,0.3,76.6,982.3
120.2,0.6,72.5,704.9
121.2,0.9,46.4,861.9
121.5,0.2,50.3,1177.6
117.7,0.2,52.9,1004.0
118.0,0.1,79.2,580.3
118.3,0.1,79.1,795.4
120.7,1.6,41.8,1240.4
120.5,0.2,51.6,1170.7
119.7,0.6,61.2,794.6
119.6,0.2,64.6,1014.1
119.3,0.3,53.9,1228.8
122.8,1.6,59.5,1184.1
123.1,0.2,48.7,1181.8
119.9,0.8,63.9,1344.0
120.1,1.6,55.3,1153.4
121.0,0.8,65.4,908.7
119.5,0.4,32.0,948.0
121.7,0.8,62.1,1054.0
121.9,0.4,54.3,1013.1
120.1,0.2,62.7,795.6
121.9,0.6,61.5,807.8
116.9,0.0,62.6,1232.6
117.8,0.1,74.4,722.5
122.1,1.6,44.1,994.7
123.6,1.1,28.6,790.6
120.9,0.8,43.5,923.7
115.6,0.0,63.4,1235.0
119.9,0.4,80.7,1392.3
119.9,1.6,59.0,1166.1
121.0,0.3,78.7,1387.9
117.9,0.1,75.2,739.1
122.1,1.6,39.2,1231.8
118.2,0.4,51.4,929.3
121.0,0.8,38.8,932.7
122.3,1.1,45.9,777.8
121.4,0.0,55.9,859.2
120.4,0.8,65.2,873.6
118.9,0.2,62.1,802.9
118.5,0.1,73.0,992.6
117.5,0.0,62.7,1230.0
122.4,0.6,53.6,1243.1
118.6,0.1,71.0,668.4
120.0,1.6,60.9,1078.8
122.6,0.2,45.7,1231.8
121.2,0.0,55.2,860.4
121.3,0.6,53.2,514.8
120.4,0.3,57.0,1228.5
121.2,0.6,47.2,1086.3
120.5,0.2,64.0,1016.4
121.9,0.0,35.9,651.7
118.1,0.1,79.0,580.3
120.1,0.2,76.2,798.9
119.5,1.6,37.9,1229.6
119.7,0.2,64.0,815.1
119.4,0.3,56.5,1234.6
119.5,0.3,56.6,1229.1
121.7,0.6,65.6,651.3
119.7,0.2,64.0,840.9
122.4,0.6,53.8,1237.1
119.9,1.2,46.0,1165.3
121.7,0.6,72.1,1129.1
119.5,0.3,73.9,1179.3
120.5,1.2,49.6,1159.5
119.7,0.2,62.1,578.0
122.5,1.6,44.5,987.7
119.3,0.2,61.8,813.2
123.6,0.2,56.4,1023.5
122.5,0.6,52.2,635.1
119.9,1.6,61.0,627.9
121.2,0.2,57.3,634.2
118.0,0.1,81.5,878.0
122.5,0.6,51.5,929.0
117.3,0.1,79.1,800.1
120.1,0.2,76.3,899.9
120.7,0.6,54.7,1172.3
119.6,0.8,69.1,1278.7
118.7,0.2,75.0,571.8
120.6,0.6,40.2,1006.4
121.6,0.9,46.4,865.3
118.2,0.1,73.3,650.3
120.9,0.6,52.0,932.9
120.6,0.3,56.8,1212.9
121.0,0.9,47.1,861.2
121.5,1.6,59.5,1299.2
117.8,0.1,82.3,1188.7
120.3,1.6,42.3,701.9
120.5,0.6,69.9,1165.6
123.2,1.1,29.5,798.3
121.5,0.0,55.9,860.6
121.6,0.8,62.2,1060.3
118.0,0.1,73.8,1286.5
121.8,0.8,61.8,1061.8
119.7,1.6,49.4,1065.7
120.9,0.2,76.0,657.2
120.2,0.6,69.3,651.8
121.6,0.3,56.6,632.4
119.7,0.2,75.3,1179.8
120.0,0.2,52.4,1010.7
120.1,1.6,58.9,537.2
120.9,0.6,39.9,1017.1
119.5,0.2,47.0,1233.1
119.9,1.6,61.7,1171.0
120.0,0.3,66.1,867.8
117.4,0.1,81.7,1113.6
119.5,0.2,77.1,1083.2
120.9,0.8,37.0,645.5
119.2,0.1,73.2,657.6
119.9,0.4,31.9,940.6
121.8,0.8,39.4,930.2
119.7,0.4,33.4,941.8
122.1,1.6,57.9,548.9
118.2,0.1,72.1,1018.9
120.3,0.2,74.2,563.1
120.3,0.2,41.3,1085.0
122.7,0.1,50.8,1169.2
119.3,0.1,74.7,728.8
120.4,0.2,57.7,639.0
119.9,0.2,55.8,724.7
119.4,0.2,71.7,654.2
122.6,1.6,53.5,874.6
122.4,0.6,58.9,569.0
117.2,0.1,82.1,1186.7
118.1,0.1,82.4,944.1
119.7,0.6,64.0,905.8
119.5,1.6,42.1,992.1
120.0,0.8,55.8,1155.9
120.9,0.2,69.4,1075.9
118.5,0.2,44.9,1234.1
120.1,0.2,75.0,1168.5
119.4,0.2,75.8,656.2
120.7,0.8,61.9,1079.8
122.1,0.4,54.6,1005.3
119.2,0.8,69.6,1228.5
123.4,0.0,36.7,649.8
121.1,0.9,46.9,863.7
120.8,1.6,49.7,916.7
119.8,0.2,75.0,920.9
119.1,0.2,52.1,1015.6
122.5,0.2,49.3,1167.9
120.5,0.4,67.2,997.9
121.1,1.1,27.4,709.0
120.1,0.2,82.0,1013.3
121.2,1.2,33.3,563.8
120.4,0.2,75.2,1160.7
122.6,1.1,26.7,714.2
120.3,1.6,40.8,990.1
121.7,0.3,52.3,719.5
121.8,0.3,52.3,1087.9
122.3,0.8,40.4,929.8
121.4,1.2,32.6,566.9
121.2,1.6,52.0,1066.9
119.8,0.3,55.9,531.4
120.1,0.0,55.7,868.4
120.7,1.6,40.8,1233.3
120.0,0.2,81.3,579.1
120.6,1.6,48.9,921.0
119.6,1.6,55.0,1131.0
121.2,0.2,45.7,1225.1
120.6,1.2,47.6,855.8
123.1,0.9,46.1,858.5
119.5,0.6,61.5,1069.1
108.8,0.2,75.0,1372.3
121.6,1.2,40.2,1087.5
120.4,0.4,79.8,746.4
120.1,0.2,81.2,1020.4
120.4,0.8,64.6,1311.4
119.1,0.2,62.9,821.0
118.3,0.1,73.2,633.8
123.0,1.2,59.7,703.0
119.4,0.3,59.9,981.3
122.0,1.6,41.1,698.5
120.5,0.4,67.6,981.3
121.4,1.1,54.4,703.0
117.0,0.1,81.4,870.7
120.5,0.2,74.0,820.0
122.1,0.4,54.5,1008.2
121.0,0.6,51.3,637.0
120.4,0.2,77.4,894.1
119.9,0.6,66.2,648.9
117.1,0.0,61.9,1231.2
118.7,0.1,60.3,614.7
117.3,0.1,79.0,796.9
120.2,0.2,81.1,944.7
120.4,0.3,69.4,959.4
119.4,0.4,34.1,944.4
117.5,0.1,79.1,784.6
121.7,0.6,44.0,851.4
120.2,0.4,40.4,940.6
117.3,0.1,82.5,947.4
122.3,0.4,52.8,1010.8
122.5,0.8,39.4,931.7
120.3,0.3,57.1,1019.7
122.8,0.2,55.6,566.6
120.6,0.3,57.8,521.6
120.4,1.6,52.0,1160.0
118.8,0.0,54.9,861.1
123.0,0.8,36.8,929.9
120.4,0.2,45.4,1222.1
121.0,0.8,69.6,1259.2
120.5,1.1,53.4,524.6
120.6,1.6,60.5,1149.5
120.3,0.3,53.9,713.4
119.9,0.8,61.8,1046.2
119.6,0.6,47.1,1092.4
122.7,1.6,51.3,1149.5
122.4,1.1,29.8,793.3
119.7,0.2,56.3,850.4
119.2,0.1,51.5,1178.5
117.9,0.1,81.2,1101.0
119.5,0.2,63.0,830.7
120.1,0.4,78.2,713.7
121.0,0.3,52.7,927.0
121.6,0.8,61.8,1051.1
121.4,0.1,80.8,1107.4
120.6,0.3,48.8,715.6
121.7,0.3,51.3,935.9
118.1,0.1,80.1,1122.0
122.0,0.6,53.9,1232.4
122.2,0.2,51.5,1172.2
121.7,1.6,41.9,708.7
120.6,0.2,61.0,569.8
115.8,0.0,64.2,1220.6
123.2,0.8,46.7,857.6
121.3,0.2,47.8,1179.7
120.6,0.3,67.9,1078.8
119.5,0.6,47.5,1078.8
120.0,0.2,62.5,806.8
120.5,0.8,62.3,1068.1
120.1,0.3,57.7,1222.2
118.8,0.2,45.1,1230.8
117.1,0.1,81.4,875.5
120.9,0.2,81.8,648.5
120.4,1.6,44.3,999.8
121.3,0.2,60.6,570.2
120.5,0.3,56.8,1221.9
120.8,0.6,71.5,704.0
121.2,1.1,31.4,798.1
121.4,0.3,52.9,851.7
120.0,0.2,74.9,822.4
118.8,0.2,56.2,851.6
121.7,0.1,51.8,1170.2
121.5,0.4,75.4,813.6
121.4,0.8,62.1,591.8
120.6,0.2,74.6,706.9
118.8,0.2,62.4,838.0
121.5,1.1,31.4,787.3
120.9,0.6,47.1,857.0
121.3,0.6,71.6,745.9
120.5,0.2,75.3,640.1
122.1,1.6,41.7,703.5
120.8,0.8,56.2,1160.2
121.8,0.4,55.1,998.4
116.5,0.0,55.5,874.3
119.7,0.4,76.0,1190.5
122.5,0.4,30.0,1100.1
119.5,0.6,71.4,692.7
121.2,0.2,61.6,576.5
120.0,0.2,67.8,1052.0
115.6,0.0,63.0,1228.1
122.1,1.1,55.4,1138.3
121.8,0.6,72.5,1165.1
122.3,1.6,71.8,632.3
123.0,1.6,53.0,838.1
118.1,0.1,55.3,639.0
121.6,0.2,50.0,1172.7
115.5,0.0,63.2,1230.3
120.4,0.6,39.9,1020.9
120.9,0.2,74.4,863.9
122.6,1.6,42.4,969.2
119.6,1.6,34.9,783.7
120.9,0.4,34.5,940.1
119.6,0.3,69.9,843.9
119.6,1.1,54.5,708.8
115.4,0.0,61.8,1227.5
122.7,1.1,31.0,796.6
119.6,0.2,63.0,1020.3
121.7,0.2,52.8,1181.6
122.2,1.6,41.7,710.2
116.2,0.0,63.8,1226.7
121.8,0.8,39.3,928.4
116.8,0.1,82.0,1096.7
119.5,0.2,82.1,1018.6
121.2,1.2,35.1,562.6
118.1,0.1,82.4,951.0
120.5,0.4,32.1,943.8
121.7,1.6,54.3,884.3
122.4,1.6,54.0,622.5
120.2,1.6,40.8,977.9
118.5,1.6,40.3,1228.9
119.1,0.2,80.7,576.3
121.0,0.6,61.1,809.3
120.5,0.2,76.0,636.7
117.3,0.0,62.3,1231.6
120.5,0.2,50.7,1176.9
120.2,0.2,51.5,1166.3
120.5,1.6,36.0,779.4
121.9,1.2,46.2,775.8
120.5,0.8,62.0,1079.3
117.3,0.0,54.6,865.8
121.0,0.9,46.0,869.7
121.2,1.1,34.8,554.7
120.2,1.6,40.2,968.7
116.1,0.0,62.8,1234.1
120.2,0.2,77.3,1391.3
121.3,0.4,77.0,1179.8
119.3,0.1,75.1,722.5
120.3,0.0,63.0,1231.2
122.2,0.2,45.4,1235.1
120.0,0.3,57.3,533.8
119.6,0.2,62.4,810.7
122.3,0.6,54.2,1234.0
120.3,0.2,81.9,1024.7
120.6,0.2,50.9,1182.1
119.8,0.8,62.0,1058.9
120.8,0.2,81.3,1011.7
124.4,0.0,36.1,655.8
119.8,1.6,57.4,1307.5
120.5,0.4,79.0,1372.3
116.1,0.0,62.2,1234.0
122.7,0.2,51.1,1176.5
120.3,0.3,54.6,1227.1
120.6,0.4,55.3,1009.5
121.9,0.3,47.7,721.8
119.2,0.2,76.0,664.5
117.6,0.1,82.0,1098.1
118.4,0.1,74.0,757.1
119.1,0.1,57.2,649.9
119.9,0.1,58.7,591.8
120.6,0.4,56.2,640.7
119.2,0.3,57.9,861.5
120.8,0.8,44.3,1234.7
121.8,1.6,47.0,1156.1
119.6,0.6,69.9,1161.7
120.3,1.1,54.8,695.2
119.9,0.2,56.3,724.1
121.6,0.6,47.6,1092.6
120.0,0.2,62.5,826.3
123.2,1.1,50.9,847.3
119.4,1.2,39.0,1002.9
119.5,0.2,55.9,723.2
121.2,0.3,78.6,1372.3
122.2,0.2,51.3,1170.5
117.5,0.1,81.4,875.7
121.2,1.1,29.0,792.3
121.3,0.8,62.6,1067.1
120.6,1.6,43.5,995.6
121.0,0.8,55.9,713.7
117.1,0.3,77.9,1364.5
120.1,1.6,60.9,650.8
122.5,1.6,57.8,1323.1
120.9,0.8,69.7,1342.1
121.2,0.6,68.0,634.2
119.8,0.4,29.3,1110.8
116.9,0.1,72.9,1316.7
120.5,0.6,47.5,1086.7
117.8,0.1,70.3,638.1
122.8,1.6,59.2,549.9
121.9,0.6,54.5,1168.6
120.7,0.2,61.7,783.1
120.9,0.2,51.8,1173.0
120.7,0.6,40.3,1014.6
119.6,0.8,54.0,518.2
121.9,0.2,39.6,1252.3
120.7,0.8,44.4,1217.3
120.5,1.1,55.2,1149.0
118.3,0.2,82.8,575.7
120.0,0.2,75.0,1191.5
120.5,1.6,49.1,985.7
120.7,1.6,49.7,988.6
122.0,1.6,60.7,1161.7
120.9,0.3,62.9,1137.3
119.4,0.2,81.1,1019.7
120.0,0.8,54.3,547.0
119.4,0.1,51.9,1171.9
121.7,0.3,47.3,722.2
120.9,0.6,54.7,1182.7
117.7,0.1,80.3,1098.3
121.9,0.4,54.6,646.0
121.2,0.6,82.1,1374.8
122.2,1.6,50.9,1275.8
121.6,0.2,50.2,1178.4
121.3,0.3,65.5,866.8
121.9,1.1,50.3,851.6
122.0,0.8,68.3,1285.1
119.4,1.6,34.5,771.2
120.2,0.2,62.3,572.9
119.3,0.2,74.9,1185.1
122.2,0.6,55.0,1171.9
120.0,0.2,50.5,1171.2
119.9,1.6,60.1,1174.9
120.1,0.8,62.1,1054.0
119.4,0.2,70.6,1078.8
116.3,0.0,63.7,1221.8
120.6,0.6,41.7,1083.6
121.9,0.2,47.6,1175.5
120.5,0.2,81.8,1017.1
122.3,0.6,53.9,1238.6
120.3,0.6,53.3,523.1
119.2,0.2,56.1,852.9
119.6,0.2,75.1,904.8
119.9,0.8,64.3,895.1
119.3,0.2,55.7,721.6
120.7,1.2,65.0,821.4
121.1,0.2,61.6,1014.6
122.3,0.8,37.6,932.9
120.3,1.6,59.9,626.4
120.8,0.4,54.7,1001.3
118.6,0.2,45.1,1240.6
118.4,0.1,79.8,577.4
122.5,1.6,59.8,539.7
120.7,1.2,47.4,854.9
119.6,0.6,67.7,951.1
121.0,1.1,51.6,856.1
120.5,0.2,74.2,1170.0
122.5,0.6,58.4,564.8
121.4,0.8,39.2,933.1
120.0,0.2,76.8,799.4
116.6,0.0,63.3,1238.7
121.1,0.9,47.1,862.1
120.6,0.2,60.6,569.2
117.2,0.1,79.2,802.3
120.2,1.2,48.0,850.4
123.5,0.3,56.1,637.4
118.5,0.1,79.3,576.9
121.3,0.4,54.3,1005.2
122.7,1.6,61.4,1174.4
119.3,0.1,74.9,746.4
121.5,0.2,51.9,1168.1
120.7,0.6,39.8,1008.3
120.8,0.8,37.7,927.8
122.0,0.4,53.2,1006.3
120.5,0.4,82.1,1352.8
118.6,0.1,72.1,689.8
119.3,0.2,56.2,848.9
122.1,1.6,58.1,1168.5
121.1,0.2,54.3,564.5
121.6,0.0,55.2,864.8
122.3,0.2,51.0,1172.7
120.8,0.3,44.4,873.5
120.5,0.2,75.9,1181.2
121.2,0.8,37.4,928.8
120.5,0.2,75.3,1174.4
121.5,1.1,29.0,794.9
120.2,0.2,55.8,798.0
119.1,0.2,74.3,824.9
121.2,0.6,40.0,1017.8
120.6,0.6,71.4,689.3
122.1,0.2,51.3,1176.4
122.8,0.6,52.3,928.5
119.3,0.1,74.3,728.8
120.4,0.8,57.0,1170.0
121.2,1.6,51.2,1070.4
118.7,0.2,46.7,1241.0
119.7,1.6,55.9,995.0
122.6,0.3,50.7,718.0
123.6,1.6,50.6,1068.4
119.4,0.1,75.2,712.2
121.9,0.2,50.5,1187.0
119.9,0.2,50.1,1171.8
119.8,0.6,71.4,743.4
121.4,0.6,48.0,1091.6
119.6,0.2,81.9,1010.2
118.4,0.1,58.4,632.3
121.7,0.3,81.6,793.3
121.4,0.6,40.4,788.4
120.0,0.8,61.7,1044.7
121.8,0.8,55.2,1166.1
121.4,1.6,57.3,1320.2
121.1,0.4,77.4,1184.6
121.3,0.4,57.8,512.4
117.7,0.1,73.9,1305.0
119.5,0.6,47.5,1077.4
115.4,0.0,63.5,1243.8
116.9,0.1,82.3,1180.5
119.9,0.2,74.1,1160.3
122.2,0.6,41.1,1083.8
122.4,0.3,52.5,931.2
122.3,0.2,53.9,561.9
120.5,0.3,57.3,1007.2
119.9,0.8,61.8,799.0
122.3,1.6,37.3,1244.0
120.7,0.6,53.6,1240.6
120.5,0.2,51.3,1169.2
120.5,0.8,63.0,700.1
121.3,0.9,46.6,865.4
123.3,0.2,53.0,791.4
122.2,1.6,50.7,1070.2
120.6,0.2,67.8,1048.1
118.4,0.1,55.8,639.5
121.5,1.6,39.9,1014.0
121.9,0.8,67.7,1334.8
117.7,0.1,73.9,1279.7
118.3,0.1,56.3,644.1
121.2,0.8,69.5,1246.1
120.3,0.4,31.1,951.1
120.9,0.3,48.1,669.3
120.8,0.8,44.7,1214.6
120.9,0.3,76.7,1004.7
122.3,0.8,37.8,639.0
117.8,0.2,76.7,1381.6
120.9,0.2,51.3,1167.8
121.9,1.1,31.4,788.7
121.3,0.2,62.3,575.4
120.4,0.2,76.2,955.9
119.9,1.6,57.8,1296.8
121.4,0.6,71.5,692.7
115.4,0.0,63.0,1226.8
120.7,0.0,55.6,863.7
117.5,0.1,79.7,580.5
120.7,0.2,75.1,1171.5
121.3,1.6,59.2,500.7
121.3,0.6,53.8,1237.5
118.8,0.2,56.3,800.4
120.9,0.2,62.2,573.0
121.8,0.6,71.3,694.2
122.9,1.1,29.8,793.5
122.9,0.6,51.4,937.4
120.6,0.6,68.6,617.2
117.1,0.0,63.0,1235.7
121.4,1.6,46.1,991.2
115.6,0.0,62.5,1228.8
